#stno	yyyymmdd	TX01	WD01	WD02	SS02	GR01
467420	20061223	18.6	1.4	10	93.7	15.02
467420	20061224	19.2	2.2	10	58.1	12.21
467420	20061225	17.9	5.1	10	90.8	15.02
467420	20061226	17.6	3.3	360	91.8	15.28
467420	20061227	18.6	3.1	10	90.8	15.26
467420	20061228	17.3	5.5	10	20.6	7.15
467420	20061229	16.5	3.2	10	73.9	13.64
467420	20061230	17.2	1.2	30	0	3.46
467420	20061231	18.6	2.3	10	0	4.5
467420	20070101	19.8	3.2	10	73.8	13.39
467420	20070102	20.9	2.2	360	39.2	10.7
467420	20070103	21.2	3.8	10	35.5	10.1
467420	20070104	19.5	4.7	10	42	11.55
467420	20070105	18.6	4	360	59.7	12.6
467420	20070106	16.9	6	10	62.4	13.2
467420	20070107	15.1	4.3	10	61.4	13.08
467420	20070108	14.4	4.7	10	85.6	14.52
467420	20070109	15.5	3.7	10	53.9	11.44
467420	20070110	18.4	2.8	10	40.9	11.58
467420	20070111	19.1	2.1	350	87.2	14.66
467420	20070112	19.2	4	10	64.9	12.91
467420	20070113	18.9	4.4	360	46.3	10.73
467420	20070114	18.8	3.6	10	62.9	13.7
467420	20070115	20.4	2.6	10	86.9	15.5
467420	20070116	20.3	2.4	10	1.8	6.12
467420	20070117	20.7	4.9	10	27.7	10.56
467420	20070118	17.3	4.5	360	0	2.08
467420	20070119	17.3	3.4	10	0	2.91
467420	20070120	18.6	3.5	360	56.1	13.38
467420	20070121	19.1	4.9	10	38.6	11.65
467420	20070122	19.2	4.1	10	68.8	14.23
467420	20070123	17.7	5.6	10	0.9	4.93
467420	20070124	15.8	5.9	10	29.3	11.35
467420	20070125	16.3	2	340	56.6	13.13
467420	20070126	17.2	3.5	360	77.5	14.91
467420	20070127	14.7	4.6	10	0	3.43
467420	20070128	14.7	7.6	10	90.1	16.84
467420	20070129	13.3	2.7	10	91.7	16.47
467420	20070130	14.9	2.8	350	92.5	17.69
467420	20070131	15.7	2.4	360	94.2	16.91
467420	20070201	14.9	4.9	10	85.9	15.18
467420	20070202	13.7	3.9	10	90.3	16.22
467420	20070203	14.3	2.6	10	92.9	17.31
467420	20070204	16.1	2.9	10	51.3	13.59
467420	20070205	19	2.6	20	83.6	16.53
467420	20070206	20.6	1.7	320	95.1	17.27
467420	20070207	20.7	1.8	340	92.3	17.5
467420	20070208	22.2	1.4	360	83.2	15.36
467420	20070209	22	1.8	30	23.2	7.97
467420	20070210	20.4	5.4	360	72.2	14.7
467420	20070211	18.9	3.4	360	70.3	15.11
467420	20070212	20.7	2.3	20	84.4	15.56
467420	20070213	23	1.8	210	83.4	16.33
467420	20070214	23	3	360	90.3	17.39
467420	20070215	19.9	3	10	55.7	13.13
467420	20070216	23.2	2.9	210	78.5	15.98
467420	20070217	24.7	3.4	150	89.8	16.71
467420	20070218	23.9	2.3	340	73	18.29
467420	20070219	21.8	3.1	10	60.5	14.9
467420	20070220	22.1	3.5	360	81.5	16.39
467420	20070221	21.4	4.2	10	85.7	17.13
467420	20070222	20.8	3.3	350	14.8	8.66
467420	20070223	21.6	2.6	350	88	19.45
467420	20070224	22.4	2	260	89.6	18.77
467420	20070225	19.8	5.6	10	60.7	15.79
467420	20070226	18.7	3.2	10	90.1	19.6
467420	20070227	20.3	2.4	10	90.8	19.9
467420	20070228	21.5	2.4	330	56.1	15.45
467420	20070301	22.4	2.5	360	43.9	14.28
467420	20070302	23.2	1.8	320	73.1	16.86
467420	20070303	23.2	1.4	10	58.4	15.64
467420	20070304	25.3	3.5	180	65.1	17.2
467420	20070305	21.9	3.8	360	47	13.05
467420	20070306	15.4	4.2	360	6	6.39
467420	20070307	14.1	3.6	10	0	0.38
467420	20070308	17.9	3.3	360	31.5	12.07
467420	20070309	20.2	3.4	360	84	18.71
467420	20070310	21	2.7	340	84.7	17.84
467420	20070311	20.6	3.5	10	64.2	17.74
467420	20070312	20.8	2.7	360	82.7	18.44
467420	20070313	22.2	3.6	360	85	18.37
467420	20070314	23.6	2.2	200	75.6	15.73
467420	20070315	25.2	2.1	230	88.9	18.87
467420	20070316	23.6	3.8	10	70.3	17.75
467420	20070317	21.5	4.1	10	67.7	15.85
467420	20070318	18.9	3.5	10	0.8	4.44
467420	20070319	18.5	5	10	3.3	4.2
467420	20070320	17.4	5.2	10	56.5	16.52
467420	20070321	19.9	3.2	360	80.4	19.27
467420	20070322	21.6	2.1	350	14.9	10.63
467420	20070323	23.2	2	360	21.5	11.01
467420	20070324	24	1.6	170	4.1	6.85
467420	20070325	24.8	1.7	320	65	18.58
467420	20070326	26.2	2	240	82.1	21.38
467420	20070327	26.5	2.4	250	14.8	10.67
467420	20070328	24.9	1.8	360	39.3	15.26
467420	20070329	26	1.7	240	81.7	17.24
467420	20070330	26.3	1.7	250	84	19.03
467420	20070331	26.6	2	250	57	18.58
467420	20070401	26	2.4	240	74.7	18.71
467420	20070402	24.6	3	250	47.8	15.45
467420	20070403	15.8	4.9	10	0	2.96
467420	20070404	15.1	2.5	10	0	2.08
467420	20070405	19.7	1.2	10	0.8	4.79
467420	20070406	20.6	3.2	10	14.5	11.68
467420	20070407	20.6	3.8	10	29.7	14.35
467420	20070408	19.7	4.4	10	25.7	12.23
467420	20070409	21.6	1.7	350	40.8	13.19
467420	20070410	21.5	3.7	10	28	13.13
467420	20070411	21.7	3.4	360	65.4	20.69
467420	20070412	23.8	1.8	360	71.7	20.32
467420	20070413	24.8	2	20	88.2	22.06
467420	20070414	25.8	1.3	290	66.7	18.74
467420	20070415	25.8	1.9	240	31.7	14.74
467420	20070416	26.6	1.8	250	57.7	18.78
467420	20070417	27.2	3.1	250	38.7	16.61
467420	20070418	21	6.1	360	74.9	19.48
467420	20070419	21.7	2.2	350	86.6	24.74
467420	20070420	24.6	1.8	50	70.7	23.86
467420	20070421	27	2.1	220	75.3	21.36
467420	20070422	27.9	2.9	210	77.5	24.32
467420	20070423	28.2	2.3	170	31.3	12.32
467420	20070424	27.1	2.6	220	63.2	20.47
467420	20070425	24.1	3.4	10	17.9	11.5
467420	20070426	24.6	1.5	340	0	7.9
467420	20070427	26.2	3.3	10	73	22.19
467420	20070428	26.1	3.4	350	84.5	23.21
467420	20070429	25.5	2.6	10	24.8	13.16
467420	20070430	27.7	2.8	210	70.4	22.4
467420	20070501	25.9	2.8	360	2.3	6.68
467420	20070502	26.1	1.7	10	21.6	13.15
467420	20070503	27	1.8	300	77	22.33
467420	20070504	27	1.7	10	28.4	13.17
467420	20070505	25.9	2.3	230	8.4	8.19
467420	20070506	25.3	1.9	350	14.6	12.28
467420	20070507	26.4	1.8	320	88	25.16
467420	20070508	26.3	1.9	330	84.1	23.92
467420	20070509	26	1.6	310	90.9	25.98
467420	20070510	26.6	2	330	90	25.35
467420	20070511	26.8	2	260	75.4	21.78
467420	20070512	27	1.7	310	75.3	22.54
467420	20070513	27.3	2.9	360	57.7	20.55
467420	20070514	27.4	3.1	10	77.4	23.9
467420	20070515	28.2	1.8	310	84.1	23.5
467420	20070516	28.8	2.4	250	85.5	25.65
467420	20070517	27.9	2.8	220	27.2	13.59
467420	20070518	28.6	2.6	160	55.9	20.02
467420	20070519	26.6	2.2	170	2.3	6.4
467420	20070520	23.3	1.9	120	0	2.73
467420	20070521	25.9	1.6	240	14.3	11.16
467420	20070522	27.2	2.5	150	27.8	14.97
467420	20070523	28.2	2.5	150	39.1	16.85
467420	20070524	29.5	3.1	210	75.8	25.86
467420	20070525	30.1	2.6	260	78.7	25.27
467420	20070526	30.1	2.8	180	77.9	24.86
467420	20070527	30.1	2.7	260	82.3	25.47
467420	20070528	29.4	2	120	50.1	20.46
467420	20070529	29.3	2.3	250	74	24.1
467420	20070530	29.2	1.7	320	44.1	17.12
467420	20070531	29.2	2.3	250	64.9	20.66
467420	20070601	29.9	2.8	250	75.3	22.94
467420	20070602	29.7	2.1	260	76	22.77
467420	20070603	30.3	2.4	260	78.2	26.03
467420	20070604	28.3	1.2	130	11.2	9.51
467420	20070605	26.8	1.4	100	17.8	9.1
467420	20070606	26.4	1.8	140	14.1	9.36
467420	20070607	25.6	1.9	120	4.5	4.35
467420	20070608	25.7	2.6	140	2.2	5.64
467420	20070609	25.6	1.8	140	0	5.55
467420	20070610	27.3	2.5	190	11.1	11.38
467420	20070611	27	3.6	150	7.4	9
467420	20070612	25.6	3	130	0	1.8
467420	20070613	28.5	3.2	150	25.9	15.23
467420	20070614	29.7	3.3	200	71.9	23.17
467420	20070615	27.7	2.4	120	20.7	12.04
467420	20070616	28.5	1.8	260	40.7	16.2
467420	20070617	29	1.7	360	20.7	13.94
467420	20070618	29.4	1.7	360	45.9	18.49
467420	20070619	29.7	1.7	330	66.6	21.17
467420	20070620	29.3	1.7	120	63.7	21.18
467420	20070621	29.9	1.9	340	85.1	26.21
467420	20070622	30	1.5	20	52.6	18.32
467420	20070623	30.4	3.7	200	63.7	23.19
467420	20070624	30.2	3.1	240	54	18.33
467420	20070625	28.5	2	140	28.9	14.99
467420	20070626	28.2	4.1	190	35.5	13.69
467420	20070627	29.1	6.3	190	75.6	24.13
467420	20070628	30.6	5.9	180	74.8	25.51
467420	20070629	31	5.3	190	74.8	26.62
467420	20070630	30.9	3.9	210	85.2	27.39
467420	20070701	30.6	3.3	200	74.2	24.58
467420	20070702	30.3	3.1	210	83.1	27.72
467420	20070703	30.4	3.5	200	79.4	28.04
467420	20070704	31	3.7	140	83.1	27.42
467420	20070705	30.4	4.4	190	69.8	22.61
467420	20070706	30.8	3.1	220	80.3	25.9
467420	20070707	31	2.4	150	76.6	24.79
467420	20070708	31.1	2.8	210	77.4	24.8
467420	20070709	29.3	2.6	120	38	15.85
467420	20070710	29.8	2.3	150	60.3	20.85
467420	20070711	30.6	1.9	250	57.4	17.85
467420	20070712	30.2	3.1	340	67.1	21.11
467420	20070713	30.3	2.9	290	73.9	24.57
467420	20070714	29.8	2.3	150	40.3	14.99
467420	20070715	26.8	2.8	130	6	4.7
467420	20070716	28.4	2.6	160	35.9	10.94
467420	20070717	28.6	2.1	130	18.7	10.98
467420	20070718	30	1.9	250	39.7	16.22
467420	20070719	30.4	1.8	250	62.3	23.11
467420	20070720	30	2	270	78.1	24.55
467420	20070721	30.4	2.1	250	80.4	27.58
467420	20070722	30.6	2	260	73	24.35
467420	20070723	30.7	1.8	250	55	20.05
467420	20070724	28.9	1.8	100	40	14.19
467420	20070725	29.8	1.6	300	67.2	22.52
467420	20070726	30.5	2	320	40.8	16.6
467420	20070727	30.6	2.1	350	78.7	22.68
467420	20070728	30.7	2.1	320	89.4	25.83
467420	20070729	30.1	1.9	130	70.5	23.32
467420	20070730	29.8	1.9	110	77.4	22.71
467420	20070731	30.4	1.6	290	63.8	21.09
467420	20070801	30.7	1.9	260	81.4	24.55
467420	20070802	30.5	2	100	75.4	20.83
467420	20070803	30.4	2.6	220	83.2	23.57
467420	20070804	28.8	1.8	50	46.6	14.54
467420	20070805	28.8	2.2	10	65.8	22.37
467420	20070806	29.8	2.1	350	78.1	23.35
467420	20070807	29.3	2	10	49.9	16.05
467420	20070808	27.9	2.5	10	15.4	9.49
467420	20070809	26.3	1.8	160	0	2.59
467420	20070810	26.3	3	130	13.9	9.67
467420	20070811	26.9	4.5	190	1.5	2.33
467420	20070812	27.4	6.7	180	0	2.67
467420	20070813	25.7	4	230	0	0
467420	20070814	24.6	4.5	140	1.5	4.9
467420	20070815	25.7	4.6	170	0	2.65
467420	20070816	29.1	3	10	77	25.15
467420	20070817	27.8	1.2	150	26.5	9.28
467420	20070818	26	6.8	220	0	2.29
467420	20070819	26.7	7.7	180	0.8	5.21
467420	20070820	25.5	4.2	140	0	3.48
467420	20070821	24.7	3.2	140	0	1.89
467420	20070822	25.7	2.6	140	16.5	10.28
467420	20070823	25.6	1.4	110	11	1.57
467420	20070824	27.2	1.4	350	18.9	12.26
467420	20070825	28	1.6	200	50.5	13.28
467420	20070826	28.8	1.4	10	27.7	10.9
467420	20070827	28.8	1.4	10	49.1	15.7
467420	20070828	27.6	1.6	330	57.9	18.62
467420	20070829	28.3	1.6	100	65.1	20.16
467420	20070830	28.2	1.9	120	58.9	20.38
467420	20070831	27.7	1.8	120	60.6	19.11
467420	20070901	27.9	2	110	70.3	18.6
467420	20070902	28.6	2	230	73.6	19.98
467420	20070903	28.8	1.9	250	64.9	19.11
467420	20070904	28.3	2.1	240	49.8	19.02
467420	20070905	27.6	1.5	260	21.7	12.7
467420	20070906	26.7	1.3	150	34.6	11.83
467420	20070907	28	1.9	140	44.4	15.14
467420	20070908	28.8	1.6	310	35.6	15.11
467420	20070909	27.4	0.9	150	9.7	6.64
467420	20070910	28.3	1.8	160	35.7	12.34
467420	20070911	28.6	1.9	300	40.7	12.8
467420	20070912	28.1	1.5	140	57	16.42
467420	20070913	27.9	1.2	30	35.1	11.27
467420	20070914	28.2	1.3	310	56.4	16.46
467420	20070915	28.4	2.7	350	86.8	21.06
467420	20070916	28.6	2.1	360	59.1	17.14
467420	20070917	27.1	5.1	360	33.7	14.25
467420	20070918	25.4	5	310	0	2.47
467420	20070919	27.6	3.5	140	8.3	9.91
467420	20070920	28.4	2.7	10	66.2	19.01
467420	20070921	28.4	2.3	350	58	16.18
467420	20070922	27.6	1.6	360	4.2	8.21
467420	20070923	27.8	1.7	280	24.9	9.79
467420	20070924	27.3	1.9	160	41.7	15.86
467420	20070925	27.2	1.2	340	13.4	8.94
467420	20070926	28.4	1.9	150	65.2	17.17
467420	20070927	29	1.8	160	74.6	20.22
467420	20070928	29	1.8	340	84.8	21.02
467420	20070929	29.4	1.3	260	69	18.28
467420	20070930	29.2	1.7	160	39.6	13.62
467420	20071001	28.9	1.4	250	11.8	9.95
467420	20071002	29.1	1.7	270	79.5	19.46
467420	20071003	29.1	1.8	300	79.7	19.33
467420	20071004	28.8	1.7	340	73.9	17.17
467420	20071005	27	3.3	10	0.9	6.56
467420	20071006	24.7	11.2	330	0	1.04
467420	20071007	25.2	4	210	0	0.72
467420	20071008	26.9	2.8	150	5.1	6.39
467420	20071009	26.2	2.2	10	54.9	14.49
467420	20071010	25.4	1.7	10	21.5	10.31
467420	20071011	25.3	1.5	10	8.6	8.58
467420	20071012	25.8	1.5	360	15.5	9.19
467420	20071013	26.3	2.3	10	66.5	17.37
467420	20071014	25	3.4	10	90.9	19.36
467420	20071015	24.8	3.3	350	68.5	16.23
467420	20071016	24	3.3	360	80.8	17.27
467420	20071017	23.9	2.8	10	79.2	16.78
467420	20071018	24.4	2.4	360	86.3	17.47
467420	20071019	23.6	3.8	360	89.1	18.25
467420	20071020	23.4	2	360	43.8	12.43
467420	20071021	24.4	1.4	270	91.2	17.83
467420	20071022	25.4	2.3	360	92.2	18.22
467420	20071023	25.1	1.8	10	92.4	18.76
467420	20071024	25.9	1.2	310	89	17.33
467420	20071025	26.5	2.3	360	79.5	14.8
467420	20071026	26.1	2.4	10	55.7	13.3
467420	20071027	25	2.4	10	87.7	17.06
467420	20071028	25.2	1.8	310	84.3	16.58
467420	20071029	25.4	1.9	350	56.9	13.98
467420	20071030	25.8	2.7	10	71.2	14.36
467420	20071031	25.7	2.5	10	73.2	14.34
467420	20071101	24.7	4.7	10	34.8	10.62
467420	20071102	22.3	4.1	10	33.1	11.37
467420	20071103	22.9	3	350	71.7	14.05
467420	20071104	22.5	3.6	10	85.3	15.76
467420	20071105	22	4.5	10	5.4	5.01
467420	20071106	22.2	4.4	10	6.3	5.93
467420	20071107	23.1	3	10	12.6	7.93
467420	20071108	23.5	3.5	10	50.6	13.22
467420	20071109	23.3	4.2	10	53.4	14.2
467420	20071110	22.8	3.6	10	31.7	11.15
467420	20071111	22.4	3.4	350	80.8	14.13
467420	20071112	22.6	1.8	10	88.2	15.58
467420	20071113	22.3	1.9	310	89.2	15.41
467420	20071114	22.6	2.1	10	89.3	14.94
467420	20071115	23.2	1.1	320	86.7	13.89
467420	20071116	23.6	1.7	340	90.5	14.75
467420	20071117	23.5	1.7	320	72.3	12.45
467420	20071118	22.8	3.8	360	55.9	11.62
467420	20071119	21.1	4.6	360	84.4	14.74
467420	20071120	21.3	4.5	10	68.9	13.74
467420	20071121	21.8	3.3	350	58.9	12.47
467420	20071122	22.5	2	340	86.6	13.04
467420	20071123	22.1	1.7	340	63.6	11.04
467420	20071124	22.5	2	10	89.5	13.61
467420	20071125	23.3	1.4	310	88.7	13.88
467420	20071126	22.1	4.1	10	0	0.72
467420	20071127	17.9	7.4	10	0	4.28
467420	20071128	15.5	5.2	10	0	2.47
467420	20071129	16.7	4.5	10	90.9	15.12
467420	20071130	17.5	1.9	10	88.2	13.94
467420	20071201	18.6	1.4	350	92	14.98
467420	20071202	20.2	2.5	10	84.6	14.38
467420	20071203	19.4	3.5	10	92.1	14.99
467420	20071204	19.4	2.9	10	57.7	10.82
467420	20071205	20.5	1.7	360	4.7	7.03
467420	20071206	20.1	3.4	360	76.5	13.13
467420	20071207	19.5	3.8	10	88.6	14.48
467420	20071208	19.1	3.2	10	86.8	13.96
467420	20071209	20.1	2.1	360	68.2	12.65
467420	20071210	21.4	1.3	300	76.6	12.63
467420	20071211	21.5	2.1	10	72	13.19
467420	20071212	22.7	1.6	20	14	7.76
467420	20071213	22.6	3.6	360	88	14.51
467420	20071214	19.6	3.6	10	57.1	11.17
467420	20071215	20.3	3.3	360	86.1	13.38
467420	20071216	20.8	2.4	10	53.4	11.21
467420	20071217	21.8	1.7	310	72.1	13.07
467420	20071218	20.7	3	10	59	10.58
467420	20071219	19.6	4.6	10	38.4	9.49
467420	20071220	19.8	2.7	10	69.3	11.78
467420	20071221	22.5	2.1	10	79.6	13.55
467420	20071222	23.3	1.9	10	75.9	11.6
467420	20071223	21.8	3.1	360	64.6	11.24
467420	20071224	19.9	4.4	10	35.6	9.87
467420	20071225	20.2	4.1	360	53.4	11.21
467420	20071226	20.1	3.3	350	90.8	14.04
467420	20071227	19.4	2.6	360	88.9	13.7
467420	20071228	20.1	3.1	340	71.1	13.52
467420	20071229	18.4	4.3	10	73.9	13.05
467420	20071230	16	5.3	360	70.1	11.45
467420	20071231	13.9	5.3	10	4.7	6.75
467420	20080101	13.9	4.7	10	73.8	12.25
467420	20080102	13.8	3.4	10	87.8	12.83
467420	20080103	15.4	2.3	10	90.5	12.91
467420	20080104	17	2.4	360	91.4	12.75
467420	20080105	17.8	3.9	10	91.4	14.26
467420	20080106	19	2.1	10	8.4	8.16
467420	20080107	21.4	1.8	10	57.7	10.99
467420	20080108	22.7	1.6	10	-9999	10.95
467420	20080109	22.7	1.9	10	53.9	11.75
467420	20080110	23.3	2.3	10	73.4	11.52
467420	20080111	23.9	1.9	10	64	11.97
467420	20080112	24.3	3.1	350	83.4	13.21
467420	20080113	18.9	5.4	10	13	6.82
467420	20080114	17.1	5.2	10	5.6	7.27
467420	20080115	17.8	4.7	10	10.2	8.09
467420	20080116	15.9	5.3	10	0	3.73
467420	20080117	16.1	3.3	10	6.5	5.85
467420	20080118	17.5	2.9	360	92.1	14.84
467420	20080119	18.7	2.5	360	73.6	13.58
467420	20080120	20.7	3.5	10	65.3	12.92
467420	20080121	20.4	4.6	10	75.3	14.48
467420	20080122	19.9	4.5	10	72.4	13.74
467420	20080123	19.2	5.2	10	54	12.26
467420	20080124	16.1	5.1	10	0	4.67
467420	20080125	16	2.8	10	0	3.84
467420	20080126	17.1	3.9	10	0	2.69
467420	20080127	17.2	4.6	10	49.2	12.08
467420	20080128	18.1	3.5	10	30	11.03
467420	20080129	18.4	3.4	10	34.5	10.79
467420	20080130	17.4	4.3	10	79.8	14.43
467420	20080131	14.9	4.9	10	3.6	7.09
467420	20080201	16.7	4.3	10	40.7	12.55
467420	20080202	16.9	5.1	10	53.3	11.89
467420	20080203	13.9	5.3	10	3.6	6.05
467420	20080204	14.4	3.7	10	2.7	5.32
467420	20080205	16.4	4.2	10	22.5	9.18
467420	20080206	15.1	5.8	10	30.5	12.24
467420	20080207	14.4	3.8	10	24.2	9.78
467420	20080208	14.8	5.4	360	37.6	13.02
467420	20080209	12.9	6.6	10	39.3	12.15
467420	20080210	13	4.4	360	81.1	16.31
467420	20080211	14.5	4.3	360	11.6	8.81
467420	20080212	12.2	6.8	10	2.7	4.94
467420	20080213	12	5.1	10	15.1	8.67
467420	20080214	12.4	4	360	0	3.71
467420	20080215	13.9	3.9	360	88.4	17.43
467420	20080216	15.6	3.3	350	90	18.12
467420	20080217	16.9	3.9	360	81.9	17.11
467420	20080218	17.2	4.3	360	47.5	13.95
467420	20080219	16.3	5	10	43.9	13.56
467420	20080220	17.2	4	10	70.9	17.16
467420	20080221	17.8	2.4	10	57.7	16.35
467420	20080222	20	2.8	20	2.6	8.03
467420	20080223	19.5	2.2	20	0	0.95
467420	20080224	17	3.6	10	1.7	8.46
467420	20080225	16.8	3.2	360	10.4	8.94
467420	20080226	18.4	5	360	90.1	20.23
467420	20080227	14	5.7	10	72.6	16.91
467420	20080228	15.5	2.7	350	62.1	16.05
467420	20080229	15.1	3.2	10	0	5.9
467420	20080301	18.8	2.9	360	81.8	18.53
467420	20080302	19.8	3.6	350	92.9	20.34
467420	20080303	19.5	4.6	10	93.5	21.13
467420	20080304	17.9	3.9	20	90.8	20.02
467420	20080305	17.9	2.3	360	88.1	19.07
467420	20080306	18.9	1.7	10	89.6	18.15
467420	20080307	20	2.1	10	53.7	14.22
467420	20080308	19.1	3.8	360	46.8	14.58
467420	20080309	19.4	3.7	360	78.9	19.71
467420	20080310	20.1	3	10	4.2	8.24
467420	20080311	21.1	3.1	350	87.1	19.03
467420	20080312	22.3	2.2	350	86	19.02
467420	20080313	22.6	2.3	330	71.6	17.57
467420	20080314	21.9	3.5	10	13.4	10.37
467420	20080315	20.7	2.8	350	25.2	10.61
467420	20080316	22.6	2.2	350	86.2	18.71
467420	20080317	23	2.7	20	69.4	15.39
467420	20080318	25.2	2.5	360	76.7	16.14
467420	20080319	23.9	4.6	10	66.6	17.02
467420	20080320	21.7	2.6	10	77.3	19.03
467420	20080321	22.8	2.2	320	64.7	16.8
467420	20080322	24.2	2.4	260	73.7	17.23
467420	20080323	20.9	3.8	10	33.9	12.57
467420	20080324	21.3	1.6	10	23.1	11.66
467420	20080325	21.7	1.6	360	37.9	14.52
467420	20080326	22.4	1.6	20	25.5	13.97
467420	20080327	22.7	1.6	300	91	21.65
467420	20080328	23.1	1.8	360	52.4	15.71
467420	20080329	25.5	2.3	10	54.7	16.83
467420	20080330	25.2	2.3	320	47.3	14.92
467420	20080331	19.1	3.4	360	0	4.58
467420	20080401	19.6	2.3	10	2.4	7.38
467420	20080402	22.9	2.5	10	18.6	11.65
467420	20080403	23.2	2.7	360	68.8	20.21
467420	20080404	24.9	2.3	10	58.2	16.94
467420	20080405	26.1	2	350	87.1	21.57
467420	20080406	26.8	1.7	260	79.7	22.55
467420	20080407	27.6	1.7	250	79.5	22.29
467420	20080408	27.7	2.7	240	76.2	21.49
467420	20080409	28	1.9	240	24	13.13
467420	20080410	27.2	1.9	250	40	14.9
467420	20080411	25.2	2.4	10	12	10.31
467420	20080412	25.4	2.8	350	39.8	14.38
467420	20080413	25.3	3.1	10	55.6	17.44
467420	20080414	25.1	3.4	340	80.9	20.88
467420	20080415	25.8	2.6	10	56.2	15.72
467420	20080416	27.4	1.6	100	56.2	18.03
467420	20080417	25.4	2.7	10	0	6.71
467420	20080418	24.2	2.8	10	15	11.83
467420	20080419	25.5	2.2	10	53.5	19.57
467420	20080420	27.5	2	20	51.8	17.41
467420	20080421	27.9	2.3	50	34.5	14.49
467420	20080422	27	3	340	79.9	20.46
467420	20080423	24.8	4	360	79.7	21.3
467420	20080424	21.2	2.9	10	0.8	4.35
467420	20080425	22.6	2.1	360	15.6	12.22
467420	20080426	24.8	2.3	330	85.6	21.78
467420	20080427	25.5	1.9	340	66.8	19.45
467420	20080428	23.2	2.6	10	2.3	4.3
467420	20080429	26.2	2.4	10	68.9	21.23
467420	20080430	27.4	2.2	300	68	18.49
467420	20080501	26.7	2.1	10	4.6	8.98
467420	20080502	26.2	1.3	10	7.7	8.03
467420	20080503	27.3	1.7	280	63.9	20.41
467420	20080504	28.5	1.7	250	76.9	23.09
467420	20080505	26.9	2.6	10	40.7	15.42
467420	20080506	25.5	2.2	360	16.9	11.39
467420	20080507	27.4	3	360	61.2	17.21
467420	20080508	28.2	2.1	280	90.2	25.11
467420	20080509	28.9	2.5	250	77.9	23.5
467420	20080510	26.6	4.4	360	59.5	20.97
467420	20080511	24	3.4	10	23.6	13.41
467420	20080512	24.7	2.4	10	48.7	17.51
467420	20080513	26.3	2.2	350	70.6	20.44
467420	20080514	26.2	2.4	360	80.4	23.97
467420	20080515	26.5	2.9	360	81.1	23.12
467420	20080516	26.7	2.1	260	79.5	24.64
467420	20080517	27.4	3.9	10	83.2	23.97
467420	20080518	27.5	2.3	310	86.8	25.78
467420	20080519	25.3	3.8	10	7.5	8.41
467420	20080520	22.8	1.4	10	0	3.75
467420	20080521	25.8	1.5	240	19.6	12.35
467420	20080522	26.2	2.2	210	9.8	7.98
467420	20080523	27.8	2.1	230	57.1	18.09
467420	20080524	28.9	2.7	250	84.1	26.26
467420	20080525	28.5	2.1	260	54.7	17.77
467420	20080526	28.8	1.9	310	54.7	18.93
467420	20080527	28.8	2.2	250	35.2	14.62
467420	20080528	29.7	2.8	230	64.3	22.12
467420	20080529	28.5	2.9	130	26.2	13.56
467420	20080530	29.3	2.2	260	50	20.48
467420	20080531	26.7	2.4	150	9	8.54
467420	20080601	27.1	1.4	310	16.4	14.09
467420	20080602	26	2.2	150	4.5	6.6
467420	20080603	25.6	2.7	150	0.7	7.55
467420	20080604	24.6	1.9	140	0	2.86
467420	20080605	23.8	2.9	110	-9999	1.29
467420	20080606	-9997	1.7	20	6.7	8.13
467420	20080607	28.2	1.5	240	26.7	12.46
467420	20080608	29.1	2.7	220	68.3	18.06
467420	20080609	29.3	4	160	80.9	21.85
467420	20080610	29.3	3.8	150	78.6	22.05
467420	20080611	29.3	2.3	210	61.6	15.8
467420	20080612	28.5	2	250	41.5	12.53
467420	20080613	29.2	3.9	180	48.2	15.15
467420	20080614	25.3	3.5	140	0	0
467420	20080615	24.7	4.2	140	0	3.98
467420	20080616	24.1	4	140	0	0.18
467420	20080617	27.2	4.6	170	46.7	12.27
467420	20080618	29.2	4.3	160	78.5	18.91
467420	20080619	29.4	2.5	260	71.1	20.01
467420	20080620	29.4	2.4	330	68.8	17.95
467420	20080621	29.3	1.9	250	50.3	13.93
467420	20080622	29.5	2.1	170	74.8	18.46
467420	20080623	29.6	2.7	20	74	16.77
467420	20080624	29.9	5.6	160	58.5	18.33
467420	20080625	29	4.7	170	51.8	15.5
467420	20080626	29.3	4.4	200	61.5	17.12
467420	20080627	25.9	3	130	0	2.19
467420	20080628	25	2.6	130	0	0.37
467420	20080629	28.6	3.8	200	71.9	19.7
467420	20080630	29.9	2.8	230	71.9	21.79
467420	20080701	29.9	2.4	220	74.9	20.99
467420	20080702	29.6	2.4	160	67.5	18.01
467420	20080703	29.6	2.1	260	57.1	14.72
467420	20080704	30.2	2.2	260	67.6	18.36
467420	20080705	29.6	2.4	100	46.8	13.5
467420	20080706	28.7	2.1	80	46.8	14.5
467420	20080707	27.7	2.3	170	23.8	10.71
467420	20080708	27.1	4	150	29.8	12.37
467420	20080709	27.7	3.5	210	44.7	14.53
467420	20080710	26.7	2.7	140	21.6	11.13
467420	20080711	28.3	2.5	250	73.8	19.28
467420	20080712	28.5	2.9	180	57.4	15.6
467420	20080713	28.8	2.1	260	56	16.57
467420	20080714	29.4	2	300	76.2	19.14
467420	20080715	29.4	2.5	350	69.5	17.5
